user_id,first_order_date,last_order_date,total_orders,total_revenue,avg_order_value,days_since_last_order,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_score,rfm_segment,has_purchase_last_year,has_purchase_last_qtr
0c9bf4de-f982-42b9-af80-faf6ee49cb0e,2025-11-24,2025-11-24,1,719.95,719.95,81,4,1,4,414,New Customer,True,True
8ef21981-7006-452b-8468-57eb9cb369e9,2025-09-11,2025-09-11,1,719.95,719.95,155,3,1,4,314,New Customer,True,True
ebdb4344-3207-41eb-97d9-421043a65cdd,2025-09-23,2025-09-23,1,719.95,719.95,143,3,1,4,314,New Customer,True,True
c944f8d6-036b-43fe-95a9-8bc3ee8a1841,2025-02-11,2025-02-11,1,719.95,719.95,367,1,1,4,114,Lost,True,True
0fdc117e-a666-4844-a156-edb693d73d05,2025-10-16,2025-10-16,1,719.95,719.95,120,3,1,4,314,New Customer,True,True
e6472b67-f091-4d53-93a7-b88fa8a5195d,2025-03-03,2025-03-03,1,719.95,719.95,347,2,1,4,214,Needs Attention,True,True
ec3b967a-aa5b-40ce-ae90-600cf53c14f5,2025-11-19,2025-11-19,1,719.95,719.95,86,4,1,4,414,New Customer,True,True
be6c7482-d90d-4a5a-95c3-355209fb444f,2025-01-30,2025-01-30,1,719.95,719.95,379,1,1,4,114,Lost,True,True
67097bc7-8be7-46c1-9186-4976a8903991,2025-04-27,2025-04-27,1,719.95,719.95,292,2,1,4,214,Needs Attention,True,True
5117eb48-5759-4a88-a9c6-14cfdf4312bd,2025-07-05,2025-07-05,1,719.95,719.95,223,2,1,4,214,Needs Attention,True,True
5117202c-bb80-4ba7-aed3-a29821c36dcf,2025-05-26,2025-05-26,1,719.95,719.95,263,2,1,4,214,Needs Attention,True,True
970ef0da-814d-4221-8ac7-5dc040ad98de,2025-07-13,2025-07-13,1,719.95,719.95,215,2,1,4,214,Needs Attention,True,True
e0b3fd96-f5f1-43f1-a144-212b9c707885,2025-03-30,2025-03-30,1,719.95,719.95,320,2,1,4,214,Needs Attention,True,True
3f09c5dc-e8ac-4ae9-b21b-8752f35e50d8,2025-03-21,2025-03-21,1,719.95,719.95,329,2,1,4,214,Needs Attention,True,True
ca70f703-41d7-4c92-a7fc-1bf81ca209df,2025-08-29,2025-08-29,1,719.95,719.95,168,3,1,4,314,New Customer,True,True
7d9d925a-33cc-404c-8a4d-8501b28d1626,2025-03-10,2025-03-10,1,719.95,719.95,340,2,1,4,214,Needs Attention,True,True
7e0c688f-c647-4c4f-929c-47e794280191,2025-06-14,2025-06-14,1,719.95,719.95,244,2,1,4,214,Needs Attention,True,True
f8fb30fd-d826-472d-8bca-e056fbedd53a,2025-12-04,2025-12-04,1,719.95,719.95,71,4,1,4,414,New Customer,True,True
0f7466bf-cebf-473a-9008-7a6b747aa7a8,2025-05-30,2025-05-30,1,719.95,719.95,259,2,1,4,214,Needs Attention,True,True
e0872c3f-6f64-468c-b046-8f69cee093f1,2025-05-22,2025-05-22,1,719.95,719.95,267,2,1,4,214,Needs Attention,True,True
97f37a79-4053-46bf-ad13-91e41324edb8,2025-02-20,2025-02-20,1,719.95,719.95,358,2,1,4,214,Needs Attention,True,True
a6b5054a-a1dd-41b1-99f3-6a5462215e70,2025-02-26,2025-02-26,1,719.95,719.95,352,2,1,4,214,Needs Attention,True,True
eceee205-167a-4676-a7e3-b0a4b55713d0,2025-05-28,2025-05-28,1,719.95,719.95,261,2,1,4,214,Needs Attention,True,True
ece6ed5d-2d54-4a0c-89b9-1f138571fc2b,2025-08-26,2025-08-26,1,719.95,719.95,171,3,1,4,314,New Customer,True,True
cd23301c-cfab-40ad-be51-71deac6dc947,2025-03-19,2025-03-19,1,719.95,719.95,331,2,1,4,214,Needs Attention,True,True
5b228dd2-018b-420b-81d7-10c86f2e529c,2025-05-25,2025-05-25,1,719.95,719.95,264,2,1,4,214,Needs Attention,True,True
cd00a8b7-3334-4dbb-8dd2-d9ac97d235ed,2025-06-21,2025-06-21,1,719.95,719.95,237,2,1,4,214,Needs Attention,True,True
ccff4f7e-0bb4-462a-bd78-40787f1a3d1d,2025-09-11,2025-09-11,1,719.95,719.95,155,3,1,4,314,New Customer,True,True
ccf20c8a-dd8f-4b71-89c0-cac4dd4e651d,2025-07-18,2025-07-18,1,719.95,719.95,210,2,1,4,214,Needs Attention,True,True
d8705892-dff4-41e7-addb-0044b9610108,2025-02-25,2025-02-25,1,719.95,719.95,353,2,1,4,214,Needs Attention,True,True
d35d4a4a-e18b-4600-8fc7-770e28ae8b0c,2025-02-22,2025-02-22,1,719.95,719.95,356,2,1,4,214,Needs Attention,True,True
6c204d86-f142-4d7a-b51a-f22c6b4a8a1a,2025-01-08,2025-01-08,1,719.95,719.95,401,1,1,4,114,Lost,True,True
8451e623-5220-42af-8fee-f04d04b75c29,2025-04-08,2025-04-08,1,719.95,719.95,311,2,1,4,214,Needs Attention,True,True
f98d6692-4035-4cac-b1ce-c6dcf52391ef,2025-11-02,2025-11-02,1,719.95,719.95,103,3,1,4,314,New Customer,True,True
59aae500-a2bb-4986-8024-1ca6adbc7aee,2025-11-10,2025-11-10,1,719.95,719.95,95,3,1,4,314,New Customer,True,True
5aa7a4a8-ee69-4d17-8c87-8c5dc2071490,2025-01-08,2025-01-08,1,719.95,719.95,401,1,1,4,114,Lost,True,True
36199411-5e71-41be-a921-207e75837741,2025-02-14,2025-02-14,1,719.95,719.95,364,2,1,4,214,Needs Attention,True,True
e5c862c2-8500-4dc3-8338-ae0af34d71d7,2025-12-16,2025-12-16,1,719.95,719.95,59,4,1,4,414,New Customer,True,True
364c5f16-18db-49d0-a8d5-b28e5975ee53,2025-11-06,2025-11-06,1,719.95,719.95,99,3,1,4,314,New Customer,True,True
bec25297-ed2f-408d-b902-e884d9bfe644,2025-08-04,2025-08-04,1,719.95,719.95,193,2,1,4,214,Needs Attention,True,True
4213b4b7-9ef3-4f13-88fa-eb778b8a15e5,2025-12-01,2025-12-01,1,719.95,719.95,74,4,1,4,414,New Customer,True,True
40d70f16-c140-4898-96f5-227b5e58f78f,2025-05-05,2025-05-05,1,719.95,719.95,284,2,1,4,214,Needs Attention,True,True
41229c27-3032-48bc-a07a-c5d1af315c8c,2025-06-22,2025-06-22,1,719.95,719.95,236,2,1,4,214,Needs Attention,True,True
82ec6e52-de4a-4901-842c-fc2d8205c0ef,2025-03-10,2025-03-10,1,719.95,719.95,340,2,1,4,214,Needs Attention,True,True
6ceb8d32-4cbe-44e6-876c-a3c99071d3bb,2025-07-26,2025-07-26,1,719.95,719.95,202,2,1,4,214,Needs Attention,True,True
e1d91a37-7ab0-4004-8e39-7f7f457dc0b3,2025-01-29,2025-01-29,1,719.95,719.95,380,1,1,4,114,Lost,True,True
959485e9-e5f7-43fb-9c5f-70123264be8c,2025-03-15,2025-03-15,1,719.95,719.95,335,2,1,4,214,Needs Attention,True,True
f1c75a95-4d53-4419-b1b5-a5df384707b3,2025-05-02,2025-05-02,1,719.95,719.95,287,2,1,4,214,Needs Attention,True,True
c2adf022-4f79-457f-ab9e-2afa641bfbbe,2025-06-10,2025-06-10,1,719.95,719.95,248,2,1,4,214,Needs Attention,True,True
7d284f2d-36d9-40ee-8e09-a0254a8efdca,2025-09-18,2025-09-18,1,719.95,719.95,148,3,1,4,314,New Customer,True,True
96e77425-cdd6-47cb-8993-36484afe10d4,2025-09-05,2025-09-05,1,719.95,719.95,161,3,1,4,314,New Customer,True,True
e150e152-fff4-47f3-ab92-ced4e712b72e,2025-07-19,2025-07-19,1,719.95,719.95,209,2,1,4,214,Needs Attention,True,True
e1cef239-1636-4e0e-ba0f-5296db451983,2025-02-27,2025-02-27,1,719.95,719.95,351,2,1,4,214,Needs Attention,True,True
7c6bcc86-5444-4a9c-b689-836b3ec97a80,2025-10-31,2025-10-31,1,719.95,719.95,105,3,1,4,314,New Customer,True,True
ad0549a2-336b-4ef8-8552-1dfffe67c8d5,2025-12-04,2025-12-04,1,719.95,719.95,71,4,1,4,414,New Customer,True,True
9014546b-21bc-496b-b9b1-76f09ffc9301,2025-02-12,2025-02-12,1,719.95,719.95,366,1,1,4,114,Lost,True,True
900d0b82-ebe8-4fd3-a6d9-195d12402f6b,2025-03-24,2025-03-24,1,719.95,719.95,326,2,1,4,214,Needs Attention,True,True
af47ae7d-9a1e-4751-9a4f-d92819e2736e,2025-11-05,2025-11-05,1,719.95,719.95,100,3,1,4,314,New Customer,True,True
593fb0b6-7056-4f35-8b1e-17182c89507f,2025-06-09,2025-06-09,1,719.95,719.95,249,2,1,4,214,Needs Attention,True,True
37a8f47e-ea97-468d-87b2-78296b24c3a2,2025-04-24,2025-04-24,1,719.95,719.95,295,2,1,4,214,Needs Attention,True,True
8ff47b17-fe88-46c4-a999-65b17d8f1611,2025-01-05,2025-01-06,2,719.95,359.98,403,1,2,4,124,Lost,True,True
eded06f1-9cd8-4de5-9644-6614eb82a93c,2025-05-01,2025-05-01,1,719.95,719.95,288,2,1,4,214,Needs Attention,True,True
012658ab-8449-4d6d-bb0f-d7f922f61e51,2025-01-05,2025-01-05,1,719.95,719.95,404,1,1,4,114,Lost,True,True
00b7d6b1-5608-432f-901c-59eac65e8690,2025-03-31,2025-03-31,1,719.95,719.95,319,2,1,4,214,Needs Attention,True,True
9c5e3566-0660-42d9-89b0-c509bc55625d,2025-09-02,2025-09-02,1,719.95,719.95,164,3,1,4,314,New Customer,True,True
3baaf0fb-8166-4607-b070-0119667a8d25,2025-06-20,2025-06-20,1,719.95,719.95,238,2,1,4,214,Needs Attention,True,True
925d61c2-33d7-45c1-a7ec-fbe729efd2bc,2025-11-11,2025-11-11,1,719.95,719.95,94,3,1,4,314,New Customer,True,True
56deb686-7133-4c52-a837-3968fa7bee32,2025-10-24,2025-10-24,1,719.95,719.95,112,3,1,4,314,New Customer,True,True
636764a1-647a-44c0-97e5-ea078466cac6,2025-07-18,2025-07-18,1,719.95,719.95,210,2,1,4,214,Needs Attention,True,True
8af86667-5c22-42a9-b6b8-0f2e84261e8c,2025-12-17,2025-12-17,1,699.96,699.96,58,4,1,4,414,New Customer,True,True
09db4fd2-103b-41e6-ade6-e89a72c9bacf,2025-05-15,2025-05-15,1,699.96,699.96,274,2,1,4,214,Needs Attention,True,True
cf894b55-1f6e-4b8d-a19f-89274801aa0d,2025-10-17,2025-10-17,1,699.96,699.96,119,3,1,4,314,New Customer,True,True
c7afb712-2db7-4a7d-80d7-86a14cefabb8,2025-01-27,2025-01-27,1,699.96,699.96,382,1,1,4,114,Lost,True,True
62a74504-af16-411d-98fd-6ededff7e09b,2025-02-14,2025-02-14,1,699.96,699.96,364,2,1,4,214,Needs Attention,True,True
62bbf439-f83d-4540-9dda-fc0c0ca5c8e5,2025-03-05,2025-03-05,1,699.96,699.96,345,2,1,4,214,Needs Attention,True,True
cecacf1d-4ad5-4e91-aabc-abfbd18fb4c9,2025-02-03,2025-02-03,1,699.96,699.96,375,1,1,4,114,Lost,True,True
e96df8cc-6964-4043-822b-196453b64404,2025-09-19,2025-09-19,1,699.96,699.96,147,3,1,4,314,New Customer,True,True
6a69a41b-0463-4afd-8587-dc2d7a99a5c1,2025-07-22,2025-07-22,1,699.96,699.96,206,2,1,4,214,Needs Attention,True,True
2357c84e-728f-486c-804b-d4d5905adc66,2025-02-11,2025-02-11,1,699.96,699.96,367,1,1,4,114,Lost,True,True
ef0f19aa-046b-4b2a-b32b-1a3a0f3847c4,2025-08-05,2025-11-03,2,699.96,349.98,102,3,2,4,324,Potential Loyalist,True,True
4b46fee2-5156-4889-9e35-9e6840cd4118,2025-08-28,2025-08-28,1,699.96,699.96,169,3,1,4,314,New Customer,True,True
dbb57e42-ba36-440d-b253-e4f29fa9c3a8,2025-05-11,2025-05-11,1,699.96,699.96,278,2,1,4,214,Needs Attention,True,True
02bc6ac0-5955-46e0-9178-9512ebfa9fe0,2025-02-01,2025-02-01,1,699.96,699.96,377,1,1,4,114,Lost,True,True
cb6b67c8-deef-481f-8e1e-0744f276741f,2025-11-10,2025-11-10,1,699.96,699.96,95,3,1,4,314,New Customer,True,True
cb45f3d1-4594-4711-ae4f-477aa6e0511c,2025-09-04,2025-09-04,1,699.96,699.96,162,3,1,4,314,New Customer,True,True
6a37cd06-39c3-49a3-9eab-591ad3e292b5,2025-11-04,2025-11-04,1,699.96,699.96,101,3,1,4,314,New Customer,True,True
d5e1e17b-1986-489b-a3dd-6fa2919308b6,2025-01-04,2025-01-04,1,699.96,699.96,405,1,1,4,114,Lost,True,True
d581a46c-1345-4685-a9d4-241e2a5b1506,2025-08-11,2025-08-11,1,699.96,699.96,186,2,1,4,214,Needs Attention,True,True
a9d2bafa-6b75-4bd3-9d64-3528e2a73fee,2025-04-05,2025-04-05,1,699.96,699.96,314,2,1,4,214,Needs Attention,True,True
dc8a44c6-eacc-4307-848f-a86ed03812f0,2025-10-09,2025-10-09,1,699.96,699.96,127,3,1,4,314,New Customer,True,True
ff101947-fc73-4564-982f-f8995a009ec1,2025-11-02,2025-11-02,1,699.96,699.96,103,3,1,4,314,New Customer,True,True
0a485471-ed16-45b9-a2a0-a543fccbe4e5,2025-03-29,2025-12-12,2,699.96,349.98,63,4,2,4,424,Potential Loyalist,True,True
0a1dc82e-39de-4e3f-a885-30c2b0b4055f,2025-04-04,2025-04-04,1,699.96,699.96,315,2,1,4,214,Needs Attention,True,True
a440ae53-3e0b-4350-b099-919e1996bfa2,2025-04-20,2025-04-20,1,699.96,699.96,299,2,1,4,214,Needs Attention,True,True
a97872f7-3569-4115-8826-1db8edc92af4,2025-03-24,2025-03-24,1,699.96,699.96,326,2,1,4,214,Needs Attention,True,True
a96884f6-9969-4a58-b377-fcc2aece9b67,2025-03-29,2025-03-29,1,699.96,699.96,321,2,1,4,214,Needs Attention,True,True
b3e326e7-6477-4b37-a7ad-c18db292458f,2025-11-26,2025-11-26,1,699.96,699.96,79,4,1,4,414,New Customer,True,True
b3cc4f3d-9a29-4212-9410-bdbbc412dc25,2025-04-07,2025-04-07,1,699.96,699.96,312,2,1,4,214,Needs Attention,True,True
527e4ab7-0445-4543-91bb-e8efce3974a3,2025-06-12,2025-06-12,1,699.96,699.96,246,2,1,4,214,Needs Attention,True,True
ca2363ae-edab-4f51-89cc-abbd3d6da534,2025-03-26,2025-03-26,1,699.96,699.96,324,2,1,4,214,Needs Attention,True,True
c9f6231c-894b-4137-a647-8fa662953bc9,2025-03-06,2025-03-06,1,699.96,699.96,344,2,1,4,214,Needs Attention,True,True
e1aee847-1e4b-4f0b-9d6f-2db92e58cd2e,2025-09-15,2025-09-15,1,699.96,699.96,151,3,1,4,314,New Customer,True,True
7c77bf4c-ef38-4aee-aa43-73ae954b4af8,2025-12-05,2025-12-05,1,699.96,699.96,70,4,1,4,414,New Customer,True,True
ca2f3bd9-3618-4fe8-8165-ad435b69b80a,2025-09-24,2025-09-24,1,699.96,699.96,142,3,1,4,314,New Customer,True,True
a6905ae6-5e67-4fcb-8f87-1c3c81576be1,2025-08-06,2025-08-06,1,699.96,699.96,191,2,1,4,214,Needs Attention,True,True
fc368049-4dd1-4b5b-a1c3-90a489de0389,2025-10-11,2025-10-11,1,699.96,699.96,125,3,1,4,314,New Customer,True,True
b7d7604c-53ce-4fd5-99cd-64ecbcf077d1,2025-04-07,2025-04-07,1,699.96,699.96,312,2,1,4,214,Needs Attention,True,True
67849094-6e8d-46cf-a7ac-c13631d84951,2025-09-05,2025-09-05,1,699.96,699.96,161,3,1,4,314,New Customer,True,True
681fc9d7-6a24-4942-b26e-29bc8cdbc5c3,2025-05-17,2025-05-17,1,699.96,699.96,272,2,1,4,214,Needs Attention,True,True
d7c2e0a9-faf3-4b61-8214-8a50e25c6b4c,2025-01-21,2025-01-21,1,699.96,699.96,388,1,1,4,114,Lost,True,True
a1b07b80-0e39-4816-bda3-40017c2dab79,2025-04-07,2025-04-07,1,699.96,699.96,312,2,1,4,214,Needs Attention,True,True
597d33ea-d7e4-4af6-8082-4f7a5d8c2177,2025-07-03,2025-07-03,1,699.96,699.96,225,2,1,4,214,Needs Attention,True,True
af3ee536-130f-44de-bb2d-924dfad7da3b,2025-12-01,2025-12-01,1,699.96,699.96,74,4,1,4,414,New Customer,True,True
520a70ec-b029-43c2-b5d7-6880522d0df1,2025-03-27,2025-03-27,1,699.96,699.96,323,2,1,4,214,Needs Attention,True,True
e12dad8b-6eb2-400c-8f90-712e622e5c2a,2025-12-06,2025-12-06,1,699.96,699.96,69,4,1,4,414,New Customer,True,True
c2d74029-ba74-4e28-bb4e-08c85c28fef2,2025-11-02,2025-11-02,1,699.96,699.96,103,3,1,4,314,New Customer,True,True
415dd4ba-db00-4543-84b0-fd72a73f5200,2025-02-24,2025-02-24,1,699.96,699.96,354,2,1,4,214,Needs Attention,True,True
835dda9e-1d4b-4177-b5d7-1ae7636dd10c,2025-01-05,2025-01-05,1,699.96,699.96,404,1,1,4,114,Lost,True,True
fa0dbdf0-fc29-454f-9d64-d84092bee74b,2025-04-24,2025-04-24,1,699.96,699.96,295,2,1,4,214,Needs Attention,True,True
f9fed3fa-27ee-43ee-bdc4-b3a40a9e6aa7,2025-05-02,2025-05-02,1,699.96,699.96,287,2,1,4,214,Needs Attention,True,True
6d2d6d85-9ad9-497b-956f-97f83e25c452,2025-02-03,2025-02-03,1,699.96,699.96,375,1,1,4,114,Lost,True,True
1e7805f2-0605-4ba1-a002-74e4b9291ef1,2025-02-04,2025-02-04,1,699.96,699.96,374,1,1,4,114,Lost,True,True
b411fd4d-5cd7-44dc-94e6-ca2271b918b4,2025-08-30,2025-08-30,1,699.96,699.96,167,3,1,4,314,New Customer,True,True
6cb9fa5f-ebd8-44a6-8f3f-ab4a19396e3e,2025-02-24,2025-02-24,1,699.96,699.96,354,2,1,4,214,Needs Attention,True,True
6cae2b18-fd03-45cd-9a2c-7fdbe865c7f0,2025-10-10,2025-10-10,1,699.96,699.96,126,3,1,4,314,New Customer,True,True
d7493e9f-6184-4e9c-8dbd-1e15dc80ddc3,2025-01-27,2025-01-27,1,699.96,699.96,382,1,1,4,114,Lost,True,True
7c4dea87-c61b-403e-9bf3-a1beac6cb999,2025-03-08,2025-03-08,1,699.96,699.96,342,2,1,4,214,Needs Attention,True,True
41deb745-64e3-4e05-b867-b8e128cd81d9,2025-07-06,2025-07-06,1,699.96,699.96,222,2,1,4,214,Needs Attention,True,True
84446f31-142a-4efb-8ae6-6913a27680f5,2025-06-28,2025-06-28,1,699.96,699.96,230,2,1,4,214,Needs Attention,True,True
5af930d4-124a-4893-b7f5-04ab1eebb23e,2025-03-10,2025-03-10,1,699.96,699.96,340,2,1,4,214,Needs Attention,True,True
06e33c10-bfee-402c-906f-0259fb80f6eb,2025-04-10,2025-04-10,1,699.96,699.96,309,2,1,4,214,Needs Attention,True,True
6e168b34-54a2-453b-8157-a263e3cafce6,2025-04-18,2025-04-18,1,699.96,699.96,301,2,1,4,214,Needs Attention,True,True
6db03c05-e26a-4489-ade9-900a7f886c27,2025-07-03,2025-07-03,1,699.96,699.96,225,2,1,4,214,Needs Attention,True,True
c371698d-7fdf-4926-a04b-1e1c23584c35,2025-04-11,2025-04-11,1,699.96,699.96,308,2,1,4,214,Needs Attention,True,True
973bb467-b172-4392-9286-cc0f3858f455,2025-05-01,2025-05-01,1,699.96,699.96,288,2,1,4,214,Needs Attention,True,True
1cddcdcf-84dd-4f62-b266-95f1dc791979,2025-11-23,2025-11-23,1,699.96,699.96,82,4,1,4,414,New Customer,True,True
a6e1716a-e5ff-47c9-9b4d-e4c8a5a365fe,2025-04-27,2025-04-27,1,699.96,699.96,292,2,1,4,214,Needs Attention,True,True
59cca730-329b-45f2-820f-59a2bbf92e53,2025-07-21,2025-07-21,1,699.96,699.96,207,2,1,4,214,Needs Attention,True,True
5aa32433-cd18-48b9-b289-6766ec801606,2025-08-22,2025-08-22,1,699.96,699.96,175,3,1,4,314,New Customer,True,True
368d80b2-8772-43ee-95b6-fbb03f09644a,2025-09-01,2025-09-01,1,699.96,699.96,165,3,1,4,314,New Customer,True,True
367595e3-c5d6-4ec2-8b9f-f2aa365097ce,2025-02-16,2025-02-16,1,699.96,699.96,362,2,1,4,214,Needs Attention,True,True
5a6f7a4f-70a8-461f-a9ef-69878611ca0e,2025-10-23,2025-10-23,1,699.96,699.96,113,3,1,4,314,New Customer,True,True
a165f125-9cb3-41a5-935f-003011e96b4d,2025-03-29,2025-03-29,1,699.96,699.96,321,2,1,4,214,Needs Attention,True,True
7b61666a-1c54-4860-9e28-4a042d203133,2025-08-17,2025-08-17,1,699.96,699.96,180,3,1,4,314,New Customer,True,True
b7f6673e-7232-4a2f-9396-2b70103dbad8,2025-05-09,2025-05-09,1,699.96,699.96,280,2,1,4,214,Needs Attention,True,True
d74382ca-dd97-48d8-8e66-fd2c980bacaa,2025-10-18,2025-10-18,1,699.96,699.96,118,3,1,4,314,New Customer,True,True
5375bc7f-19cd-4088-9f9d-02d2dbf962d7,2025-12-01,2025-12-01,1,699.96,699.96,74,4,1,4,414,New Customer,True,True
534cc638-b5eb-4393-a486-50fb611997c8,2025-06-28,2025-06-28,1,699.96,699.96,230,2,1,4,214,Needs Attention,True,True
a292694b-4ced-4381-8435-de52a6ee6d2e,2025-08-12,2025-08-12,1,699.96,699.96,185,2,1,4,214,Needs Attention,True,True
fa34b26b-c96a-4aea-8a67-d2b2aa789b51,2025-08-04,2025-08-04,1,699.96,699.96,193,2,1,4,214,Needs Attention,True,True
6808cfe5-d75c-4a8f-bdb5-df8a939c88fe,2025-01-11,2025-01-11,1,699.96,699.96,398,1,1,4,114,Lost,True,True
67ff3073-fc84-486c-9537-4fd0eb88b1ed,2025-07-01,2025-07-01,1,699.96,699.96,227,2,1,4,214,Needs Attention,True,True
67f1e41b-af1c-4919-a943-481f6a815eb2,2025-10-08,2025-10-08,1,699.96,699.96,128,3,1,4,314,New Customer,True,True
67f1b801-412e-4fbb-8496-a1cf2cc854b9,2025-05-23,2025-05-23,1,699.96,699.96,266,2,1,4,214,Needs Attention,True,True
a2387dbe-db09-40fe-b22f-7dcd47f8a766,2025-11-19,2025-11-19,1,699.96,699.96,86,4,1,4,414,New Customer,True,True
7dbc1ef3-eca7-482b-8068-fe5313d1622f,2025-03-19,2025-03-19,1,699.96,699.96,331,2,1,4,214,Needs Attention,True,True
40650f6f-f1ec-4945-a7eb-c8b00f52c37f,2025-05-28,2025-05-28,1,699.96,699.96,261,2,1,4,214,Needs Attention,True,True
e2614caa-e3d3-4fcf-83ab-c782a3bb92ca,2025-03-31,2025-03-31,1,699.96,699.96,319,2,1,4,214,Needs Attention,True,True
3f2524e7-101c-4db2-a748-e5fac9aa6369,2025-12-18,2025-12-18,1,699.96,699.96,57,4,1,4,414,New Customer,True,True
f16f12de-2324-42e4-85e7-db1a2a1e448f,2025-06-09,2025-06-09,1,699.96,699.96,249,2,1,4,214,Needs Attention,True,True
0f53bd80-2fc3-40ed-b5d5-d4d0b4dfebda,2025-03-29,2025-03-29,1,699.96,699.96,321,2,1,4,214,Needs Attention,True,True
a0d5aefa-7164-4ea7-ad7d-a6435c8b2db0,2025-08-28,2025-08-28,1,699.96,699.96,169,3,1,4,314,New Customer,True,True
e078a1f9-5f28-4a48-91d0-d140a47617b1,2025-04-07,2025-04-07,1,699.96,699.96,312,2,1,4,214,Needs Attention,True,True
7ae5101c-0201-4bbe-ac60-e40f1e39f0a8,2025-12-31,2025-12-31,1,699.96,699.96,44,4,1,4,414,New Customer,True,True
1d934fdf-9e33-4012-9589-6071c1a0c723,2025-10-28,2025-10-28,1,699.96,699.96,108,3,1,4,314,New Customer,True,True
0e0af262-3434-4500-8597-ae53741ac60a,2025-11-23,2025-11-23,1,699.96,699.96,82,4,1,4,414,New Customer,True,True
f972242d-e205-4c9e-baa1-339ce8faa093,2025-10-26,2025-10-26,1,699.96,699.96,110,3,1,4,314,New Customer,True,True
84939721-c1ea-4112-8214-5b3f0eec4dc3,2025-07-10,2025-07-10,1,699.96,699.96,218,2,1,4,214,Needs Attention,True,True
be903842-cf27-41fb-8ba3-7f936ec7a1ee,2025-03-09,2025-03-09,1,699.96,699.96,341,2,1,4,214,Needs Attention,True,True
e6105851-5c6b-40da-a63b-173e0db2ac42,2025-11-09,2025-11-09,1,699.96,699.96,96,3,1,4,314,New Customer,True,True
ccf6f3bd-1856-4896-b1a3-1a1e1c2a1e65,2025-12-19,2025-12-19,1,699.96,699.96,56,4,1,4,414,New Customer,True,True
d80c97ae-fd64-4fe2-a5e0-9cb6fdea7e96,2025-02-10,2025-02-10,1,699.96,699.96,368,1,1,4,114,Lost,True,True
6d4873a4-85dd-41c5-91f8-c6c2a1d2fc4d,2025-07-14,2025-07-14,1,699.96,699.96,214,2,1,4,214,Needs Attention,True,True
d3284783-dba0-4301-a3a3-b2be0de293af,2025-09-18,2025-09-18,1,699.96,699.96,148,3,1,4,314,New Customer,True,True
ed3ec147-073c-4bf9-ab15-cc33dbdefa6e,2025-04-20,2025-04-20,1,699.96,699.96,299,2,1,4,214,Needs Attention,True,True
272266c7-6a96-4b24-9064-2d562941819f,2025-11-28,2025-11-28,1,699.96,699.96,77,4,1,4,414,New Customer,True,True
e0b56b85-c528-483d-bde6-d42b420f3d6b,2025-02-09,2025-02-09,1,699.96,699.96,369,1,1,4,114,Lost,True,True
af954f25-311b-4380-a6e8-4c2ba1d0970c,2025-11-30,2025-11-30,1,699.96,699.96,75,4,1,4,414,New Customer,True,True
f9454c9b-1b72-4314-87be-2da2d61a72b5,2025-05-24,2025-05-24,1,699.96,699.96,265,2,1,4,214,Needs Attention,True,True
3eee996f-11d6-4e04-bb24-b15f578ff5da,2025-11-07,2025-11-07,1,699.96,699.96,98,3,1,4,314,New Customer,True,True
f1583b36-4461-43c8-ac95-523c37c477c4,2025-03-08,2025-03-08,1,699.96,699.96,342,2,1,4,214,Needs Attention,True,True
959fe6c4-c32d-45b1-af6a-922697396bf0,2025-09-12,2025-10-20,2,699.96,349.98,116,3,2,4,324,Potential Loyalist,True,True
c2116ef3-1afc-47d5-95cc-36ffacdfff87,2025-05-06,2025-05-06,1,699.96,699.96,283,2,1,4,214,Needs Attention,True,True
ca776fe8-13fb-44ea-ab93-056f10d51446,2025-09-14,2025-09-14,1,699.96,699.96,152,3,1,4,314,New Customer,True,True
539088a0-bd46-4297-a8e1-4d60e04ec803,2025-07-30,2025-07-30,1,699.96,699.96,198,2,1,4,214,Needs Attention,True,True
5386ec64-90ee-499c-8353-067a99627177,2025-05-30,2025-05-30,1,699.96,699.96,259,2,1,4,214,Needs Attention,True,True
7d81ebff-ade0-41a6-a3fb-847b74ed1098,2025-06-09,2025-06-09,1,699.96,699.96,249,2,1,4,214,Needs Attention,True,True
6c66ced2-3054-4985-90fe-c6d4094242f9,2025-10-05,2025-10-05,1,699.96,699.96,131,3,1,4,314,New Customer,True,True
6c6060d5-e87e-404b-af36-f9b396dfea0f,2025-02-04,2025-02-04,1,699.96,699.96,374,1,1,4,114,Lost,True,True
0cb115e9-5a69-4407-9c6b-9432007f4503,2025-06-28,2025-06-28,1,699.96,699.96,230,2,1,4,214,Needs Attention,True,True
83457de2-c602-4dbf-97b3-01892ad08384,2025-10-27,2025-10-27,1,699.96,699.96,109,3,1,4,314,New Customer,True,True
0f0d12d7-294e-408b-b769-af16564d2ac9,2025-07-13,2025-07-13,1,699.96,699.96,215,2,1,4,214,Needs Attention,True,True
b8e1dbf1-224b-4edb-9843-b5be0e4fee46,2025-09-21,2025-09-21,1,699.96,699.96,145,3,1,4,314,New Customer,True,True
33e2e0a2-4fc8-43c5-8ef3-78349a9b7c10,2025-06-24,2025-06-24,1,699.96,699.96,234,2,1,4,214,Needs Attention,True,True
